順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,186A,アストロスケールホールディングス,1749.0,11702800,20625
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,8990.0,1250900,11301
3,6613,ＱＤレーザ,2372.0,4275000,10256
4,3905,データセクション,4315.0,2153700,9264
5,485A,パワーエックス,2312.0,3233100,7433
6,4378,ＣＩＮＣ,1010.0,5052300,6746
7,464A,ＱＰＳホールディングス,2533.0,2352800,5942
8,4588,オンコリスバイオファーマ,2524.0,1903000,4805
9,2160,ジーエヌアイグループ,2735.0,1407600,3821
10,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1384.0,2434400,3388
11,6085,アーキテクツ・スタジオ・ジャパン,417.0,8186700,3330
12,2334,イオレ,570.0,5067400,3081
13,6521,オキサイド,4495.0,673900,3000
14,6031,ＺＥＴＡ,283.0,8435300,2636
15,5253,カバー,1520.0,1560300,2416
16,4593,ヘリオス,254.0,9490400,2396
17,4564,オンコセラピー・サイエンス,19.0,123207100,2327
18,402A,アクセルスペースホールディングス,650.0,3540500,2318
19,4259,エクサウィザーズ,965.0,2141700,2085
20,141A,トライアルホールディングス,2793.0,716100,1986
21,7777,スリー・ディー・マトリックス,458.0,4228700,1909
22,6232,ＡＣＳＬ,1902.0,953300,1838
23,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3820.0,449700,1743
24,3911,Ａｉｍｉｎｇ,174.0,8599400,1589
25,166A,タスキホールディングス,1022.0,1528500,1556
26,6597,ＨＰＣシステムズ,4590.0,313500,1458
27,4889,レナサイエンス,1709.0,813700,1382
28,6166,中村超硬,660.0,1788500,1198
29,4881,ファンペップ,63.0,16150600,1143
30,4597,ソレイジア・ファーマ,22.0,48055800,1083
31,247A,Ａｉロボティクス,694.0,1496900,1044
32,9166,ＧＥＮＤＡ,592.0,1766500,1039
33,4179,ジーネクスト,340.0,2513100,968
34,4592,サンバイオ,1218.0,787900,950
35,1436,グリーンエナジー＆カンパニー,1390.0,662100,950
36,215A,タイミー,1101.0,791000,861
37,9348,ｉｓｐａｃｅ,577.0,1418700,822
38,2986,ＬＡホールディングス,8080.0,99100,795
39,336A,ダイナミックマッププラットフォーム,819.0,919200,741
40,446A,ノースサンド,1405.0,520600,727
41,3692,ＦＦＲＩセキュリティ,4650.0,152400,704
42,7779,ＣＹＢＥＲＤＹＮＥ,291.0,2112500,614
43,4419,Ｆｉｎａｔｅｘｔホールディングス,1188.0,504300,597
44,456A,ＨＵＭＡＮ　ＭＡＤＥ,1550.0,372800,580
45,7806,ＭＴＧ,7020.0,81800,574
46,4478,フリー,2007.0,281800,562
47,7409,ＡｅｒｏＥｄｇｅ,3435.0,159500,551
48,5572,Ｒｉｄｇｅ－ｉ,3020.0,168300,518
49,219A,Ｈｅａｒｔｓｅｅｄ,1567.0,308500,484
50,4894,クオリプス,4015.0,115200,457
51,5243,ｎｏｔｅ,1676.0,273200,457
52,5590,ネットスターズ,682.0,668900,448
53,350A,デジタルグリッド,731.0,560300,413
54,2983,アールプランナー,1477.0,258900,393
55,7318,セレンディップ・ホールディングス,2302.0,165100,381
56,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3535.0,103900,365
57,7047,ポート,1996.0,177100,350
58,4165,プレイド,518.0,623300,328
59,280A,ＴＭＨ,2042.0,153900,306
60,218A,Ｌｉｂｅｒａｗａｒｅ,1105.0,276900,305
61,4422,ＶＡＬＵＥＮＥＸ,747.0,408100,301
62,153A,カウリス,1204.0,235900,285
63,421A,ムービン・ストラテジック・キャリア,3385.0,86400,282
64,4425,Ｋｕｄａｎ,1715.0,164300,281
65,7794,イーディーピー,1090.0,252200,276
66,7082,ジモティー,1416.0,189600,269
67,9227,マイクロ波化学,865.0,302700,266
68,4475,ＨＥＮＮＧＥ,1095.0,238800,261
69,9256,サクシード,3340.0,75700,259
70,523A,セイワホールディングス,1765.0,144900,257
71,7803,ブシロード,271.0,951500,252
72,5842,インテグラル,3170.0,77400,249
73,4055,ティアンドエスグループ,1755.0,140000,246
74,319A,技術承継機構,16410.0,14500,237
75,4395,アクリート,710.0,329000,236
76,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1458.0,155600,226
77,5574,ＡＢＥＪＡ,2169.0,102400,224
78,5031,モイ,462.0,475800,216
79,4431,スマレジ,2352.0,90600,212
80,147A,ソラコム,995.0,201200,204
81,4493,サイバーセキュリティクラウド,1757.0,116100,202
82,3558,ジェイドグループ,1582.0,127600,202
83,4375,セーフィー,656.0,307900,200
84,325A,ＴＥＮＴＩＡＬ,3820.0,51900,199
85,4477,ＢＡＳＥ,263.0,741900,195
86,5132,ｐｌｕｓｚｅｒｏ,1398.0,131900,186
87,5597,ブルーイノベーション,1519.0,122000,185
88,9211,エフ・コード,1394.0,130700,184
89,5246,ＥＬＥＭＥＮＴＳ,565.0,312500,176
90,5834,ＳＢＩリーシングサービス,2252.0,74100,168
91,3479,ＴＫＰ,1549.0,108600,166
92,2158,ＦＲＯＮＴＥＯ,562.0,288900,163
93,431A,ユーソナー,2170.0,77100,161
94,299A,クラシル,993.0,161100,160
95,4377,ワンキャリア,1832.0,86500,159
96,7089,フォースタートアップス,1642.0,98800,158
97,7694,いつも,512.0,286400,155
98,4575,キャンバス,532.0,289700,154
99,4393,バンク・オブ・イノベーション,4975.0,30500,151
100,3900,クラウドワークス,583.0,254400,146
