順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6227,ＡＩメカテック,7060.0,2869100,20011
2,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,250.0,58365100,15522
3,6834,精工技研,26290.0,341100,8782
4,6890,フェローテック,8230.0,904700,7537
5,3350,メタプラネット,237.0,30650300,7306
6,2702,日本マクドナルドホールディングス,7430.0,834300,6188
7,6855,日本電子材料,7030.0,826000,5753
8,1909,日本ドライケミカル,3740.0,1335800,4985
9,4716,日本オラクル,8959.0,545600,4938
10,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,23200.0,208400,4727
11,3103,ユニチカ,1196.0,3395900,4039
12,7014,名村造船所,3590.0,1128800,4037
13,3891,ニッポン高度紙工業,9040.0,433600,3756
14,6955,ＦＤＫ,640.0,4575900,2989
15,6327,北川精機,3585.0,834800,2904
16,6072,地盤ネットホールディングス,1380.0,1994900,2843
17,6366,千代田化工建設,694.0,3887800,2718
18,7564,ワークマン,7760.0,308100,2437
19,6524,湖北工業,5890.0,412800,2363
20,8918,ランド,11.0,217404500,2307
21,6203,豊和工業,1795.0,1275000,2268
22,4966,上村工業,21800.0,98300,2123
23,5985,サンコール,1556.0,1327000,2067
24,6946,日本アビオニクス,5540.0,336300,1897
25,1948,弘電社,11470.0,135200,1551
26,2345,ＨＯＤＬ１,245.0,6539300,1527
27,6627,テラプローブ,9520.0,139000,1336
28,7906,ヨネックス,2312.0,568800,1318
29,6838,多摩川ホールディングス,2135.0,588300,1279
30,3449,テクノフレックス,7240.0,175800,1252
31,255A,ジーエルテクノホールディングス,5640.0,216500,1214
32,1407,ウエストホールディングス,2450.0,458000,1110
33,4107,伊勢化学工業,3965.0,271800,1082
34,4970,東洋合成工業,14700.0,72200,1069
35,8572,アコム,445.2,2252300,998
36,6016,ジャパンエンジンコーポレーション,7850.0,125100,968
37,6960,フクダ電子,11410.0,78300,885
38,6862,ミナトホールディングス,2099.0,416000,870
39,2782,セリア,3725.0,233000,867
40,287A,黒田グループ,1039.0,829400,850
41,7716,ナカニシ,3000.0,274400,820
42,5367,ニッカトー,1200.0,634400,753
43,4816,東映アニメーション,2367.0,305600,722
44,6356,日本ギア工業,1499.0,467300,693
45,6492,岡野バルブ製造,14430.0,46200,641
46,6840,ＡＫＩＢＡホールディングス,907.0,694300,633
47,1965,テクノ菱和,5520.0,109700,601
48,1723,日本電技,2135.0,276100,584
49,3810,サイバーステップホールディングス,178.0,3252000,581
50,6864,エヌエフホールディングス,2128.0,261500,557
51,9436,沖縄セルラー電話,3650.0,152100,554
52,6656,インスペック,1211.0,448600,542
53,8699,ＨＳホールディングス,1156.0,453900,518
54,6666,リバーエレテック,1147.0,437900,501
55,4499,Ｓｐｅｅｅ,2570.0,191800,497
56,6994,指月電機製作所,1171.0,424500,497
57,6145,ＮＩＴＴＯＫＵ,3115.0,156900,488
58,8508,Ｊトラスト,717.0,674900,482
59,3441,山王,2544.0,186300,476
60,3444,菊池製作所,1111.0,420000,470
61,7711,助川電気工業,5050.0,90800,462
62,1921,巴コーポレーション,1790.0,257900,461
63,6676,バッファロー,2477.0,183100,448
64,5644,メタルアート,7650.0,58400,447
65,6226,守谷輸送機工業,2047.0,219300,446
66,8117,中央自動車工業,2005.0,219300,442
67,6659,メディアリンクス,74.0,5762200,433
68,6023,ダイハツインフィニアース,2678.0,160400,428
69,7279,ハイレックスコーポレーション,2159.0,193000,418
70,6245,ヒラノテクシード,2040.0,202300,417
71,7746,岡本硝子,726.0,550500,407
72,6993,大黒屋ホールディングス,95.0,4212800,403
73,7610,テイツー,141.0,2781200,386
74,4238,ミライアル,1602.0,230500,364
75,7287,日本精機,2591.0,139000,358
76,1847,イチケン,2495.0,143300,357
77,4992,北興化学工業,1889.0,186900,353
78,9708,帝国ホテル,1000.0,349100,350
79,3299,ムゲンエステート,1678.0,207400,348
80,3791,ＩＧポート,1249.0,278100,348
81,2962,テクニスコ,1203.0,290700,346
82,5381,マイポックス,1067.0,321400,346
83,7713,シグマ光機,2330.0,147100,343
84,6858,小野測器,905.0,382900,340
85,8254,さいか屋,299.0,1092200,340
86,3399,丸千代山岡家,3165.0,107400,335
87,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5860.0,56900,332
88,7760,ＩＭＶ,2296.0,143800,328
89,4595,ミズホメディー,1680.0,195900,327
90,6629,テクノホライゾン,973.0,332000,321
91,146A,コロンビア・ワークス,2585.0,123000,320
92,5161,西川ゴム工業,3020.0,103400,311
93,3222,ユナイテッド・スーパーマーケット・ホールディングス,833.0,373200,310
94,5210,日本山村硝子,2547.0,120700,306
95,6125,岡本工作機械製作所,4915.0,59800,294
96,6433,ヒーハイスト,1135.0,259300,285
97,2805,エスビー食品,5030.0,56200,282
98,4420,イーソル,918.0,304800,280
99,4293,セプテーニ・ホールディングス,507.0,548000,278
100,6677,エスケーエレクトロニクス,3210.0,86300,276
