順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6227,ＡＩメカテック,7330.0,2292200,17633
2,5367,ニッカトー,1850.0,7459400,13356
3,6890,フェローテック,10280.0,1223800,12461
4,2702,日本マクドナルドホールディングス,7330.0,1437200,10543
5,3103,ユニチカ,1168.0,7264100,8861
6,6834,精工技研,26070.0,232700,6286
7,3350,メタプラネット,232.0,23870600,5635
8,6855,日本電子材料,8160.0,588700,4903
9,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,26720.0,161800,4370
10,3891,ニッポン高度紙工業,10640.0,411800,4343
11,6366,千代田化工建設,776.0,4742500,3741
12,6627,テラプローブ,12810.0,275700,3541
13,7014,名村造船所,3840.0,803900,3143
14,6327,北川精機,6150.0,510200,2968
15,8508,Ｊトラスト,781.0,3496700,2839
16,7564,ワークマン,6980.0,385000,2714
17,6336,石井表記,1968.0,1213600,2530
18,4716,日本オラクル,8627.0,291600,2503
19,7256,河西工業,477.0,4638200,2149
20,8918,ランド,10.0,208425900,2136
21,3449,テクノフレックス,8740.0,216300,1852
22,6072,地盤ネットホールディングス,1084.0,1667700,1802
23,7412,アトム,388.0,4365100,1766
24,6838,多摩川ホールディングス,2171.0,690400,1501
25,4966,上村工業,27070.0,55800,1498
26,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,170.0,8164600,1391
27,6946,日本アビオニクス,5360.0,224900,1224
28,6217,津田駒工業,963.0,1145200,1190
29,3825,リミックスポイント,221.0,5196100,1144
30,7906,ヨネックス,2250.0,490100,1111
31,6994,指月電機製作所,1250.0,824900,1062
32,6524,湖北工業,5630.0,177600,1014
33,7711,助川電気工業,5470.0,180200,1008
34,6840,ＡＫＩＢＡホールディングス,831.0,1138900,996
35,6998,日本タングステン,2507.0,398100,983
36,5985,サンコール,1650.0,583900,981
37,6203,豊和工業,1700.0,546500,934
38,6634,ＪＮグループ,86.0,11319100,915
39,4816,東映アニメーション,2337.0,379200,889
40,287A,黒田グループ,1092.0,791200,855
41,2782,セリア,3645.0,230600,845
42,6016,ジャパンエンジンコーポレーション,8910.0,95600,843
43,6862,ミナトホールディングス,2215.0,360000,816
44,4107,伊勢化学工業,3755.0,210400,790
45,8572,アコム,447.6,1683300,754
46,6960,フクダ電子,10830.0,68000,743
47,5644,メタルアート,7610.0,92600,705
48,1407,ウエストホールディングス,2308.0,301300,699
49,3565,アセンテック,370.0,1793400,695
50,3222,ユナイテッド・スーパーマーケット・ホールディングス,791.0,842000,671
51,6731,ピクセラ,106.0,5206400,611
52,4100,戸田工業,2009.0,303200,603
53,3441,山王,3315.0,184200,597
54,4970,東洋合成工業,16280.0,35400,581
55,6356,日本ギア工業,1526.0,362700,567
56,6245,ヒラノテクシード,2144.0,277300,562
57,7760,ＩＭＶ,2461.0,216600,548
58,7716,ナカニシ,2978.0,179800,537
59,1909,日本ドライケミカル,3815.0,137600,525
60,3559,ピーバンドットコム,449.0,1119500,514
61,6226,守谷輸送機工業,2405.0,209400,512
62,146A,コロンビア・ワークス,2951.0,169000,503
63,7287,日本精機,2569.0,196200,502
64,2667,イメージ　ワン,149.0,3197800,490
65,2345,ＨＯＤＬ１,143.0,3140800,451
66,5381,マイポックス,1125.0,392400,448
67,3753,フライトソリューションズ,160.0,2678000,440
68,3399,丸千代山岡家,3530.0,126400,439
69,6492,岡野バルブ製造,15600.0,27400,439
70,7746,岡本硝子,830.0,526800,435
71,4499,Ｓｐｅｅｅ,2300.0,186700,431
72,6993,大黒屋ホールディングス,95.0,4482900,431
73,6433,ヒーハイスト,1160.0,323500,364
74,3135,マーケットエンタープライズ,1442.0,258300,363
75,1723,日本電技,2349.0,153000,359
76,5721,エスクリプトエナジー,62.0,5477100,359
77,6656,インスペック,1095.0,329200,350
78,3374,内外テック,3390.0,102500,349
79,1948,弘電社,11480.0,30400,349
80,9436,沖縄セルラー電話,3630.0,95800,349
81,3299,ムゲンエステート,1746.0,198700,346
82,255A,ジーエルテクノホールディングス,6150.0,54800,337
83,7177,ＧＭＯフィナンシャルホールディングス,977.0,325200,320
84,5885,ジーデップ・アドバンス,3105.0,101200,309
85,3444,菊池製作所,951.0,321000,297
86,1514,住石ホールディングス,537.0,527200,289
87,6629,テクノホライゾン,992.0,280200,279
88,2780,コメ兵ホールディングス,5070.0,52300,271
89,6676,バッファロー,2724.0,99500,271
90,6425,ユニバーサルエンターテインメント,633.0,427400,269
91,1965,テクノ菱和,5930.0,44700,265
92,6668,アドテック　プラズマ　テクノロジー,3300.0,77600,260
93,4992,北興化学工業,2129.0,118300,251
94,5161,西川ゴム工業,3080.0,78200,243
95,6145,ＮＩＴＴＯＫＵ,3300.0,71900,239
96,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,62.0,3889100,234
97,2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,592.0,406100,232
98,4238,ミライアル,2020.0,113500,232
99,7875,竹田ｉＰホールディングス,879.0,267600,227
100,5449,大阪製鐵,2286.0,99200,226
