順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,69100.0,53216900,3557821
2,9984,ソフトバンクグループ,6574.0,62130200,397950
3,6976,太陽誘電,11855.0,30014400,345879
4,6981,村田製作所,9100.0,37725100,333623
5,8035,東京エレクトロン,71130.0,4029300,283203
6,6857,アドバンテスト,29775.0,8956100,260145
7,5803,フジクラ,4800.0,44664300,210049
8,8306,三菱ＵＦＪフィナンシャル・グループ,3600.0,53200600,189510
9,4062,イビデン,17980.0,10398900,185515
10,3436,ＳＵＭＣＯ,5307.0,34000600,179526
11,6506,安川電機,5436.0,25491900,137886
12,6920,レーザーテック,45100.0,2991800,132850
13,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,10355.0,9444200,95131
14,9983,ファーストリテイリング,79790.0,1140100,91212
15,8316,三井住友フィナンシャルグループ,6967.0,11804700,81930
16,5016,ＪＸ金属,3897.0,20924900,79146
17,6146,ディスコ,71650.0,1109100,77947
18,8411,みずほフィナンシャルグループ,8480.0,8874200,74733
19,5801,古河電気工業,3520.0,20118000,69639
20,7203,トヨタ自動車,2839.0,20459300,58001
21,7735,ＳＣＲＥＥＮホールディングス,18160.0,3155500,56532
22,6723,ルネサスエレクトロニクス,4381.0,12785500,55943
23,6752,パナソニック　ホールディングス,4173.0,13282000,55602
24,6098,リクルートホールディングス,12660.0,3951800,50216
25,7011,三菱重工業,3746.0,12709500,47689
26,5706,三井金属,34390.0,1385700,47160
27,6758,ソニーグループ,3383.0,13640700,46290
28,8136,サンリオ,1200.0,38155000,45985
29,7453,良品計画,4310.0,10512800,45911
30,5802,住友電気工業,2458.5,18618700,45246
31,4063,信越化学工業,7471.0,5958400,44099
32,7974,任天堂,7050.0,5961600,42125
33,6501,日立製作所,4802.0,8776800,41868
34,9432,ＮＴＴ,150.2,274044800,41362
35,6762,ＴＤＫ,3234.0,12888800,41211
36,7012,川崎重工業,2690.0,14924100,40136
37,6701,日本電気,4463.0,8095500,36131
38,6861,キーエンス,75390.0,470500,35544
39,6954,ファナック,6839.0,5016300,34015
40,4661,オリエンタルランド,2745.0,11927900,33011
41,6963,ローム,5208.0,5982400,30834
42,8031,三井物産,4698.0,6499900,30373
43,7267,本田技研工業,1513.5,19873500,30252
44,6503,三菱電機,5592.0,5256900,29346
45,4004,レゾナック・ホールディングス,15415.0,1895300,28934
46,8766,東京海上ホールディングス,7720.0,3684600,28398
47,8058,三菱商事,4496.0,5998100,26894
48,9434,ソフトバンク,218.8,120033900,26279
49,6273,ＳＭＣ,72660.0,358200,25636
50,8001,伊藤忠商事,1904.0,13250100,25142
51,7013,ＩＨＩ,2815.0,8653900,24322
52,1605,ＩＮＰＥＸ,3524.0,6930300,24297
53,7741,ＨＯＹＡ,25570.0,936200,23955
54,6526,ソシオネクスト,2587.0,9070700,23698
55,6367,ダイキン工業,24900.0,894400,22333
56,2914,日本たばこ産業,6116.0,3467000,21368
57,5713,住友金属鉱山,7329.0,2981100,21274
58,7936,アシックス,4922.0,4250300,20962
59,9501,東京電力ホールディングス,503.1,41878600,20865
60,6702,富士通,3378.0,5870300,19830
61,8750,第一ライフグループ,1856.0,10701600,19696
62,7182,ゆうちょ銀行,3304.0,5916400,19526
63,6361,荏原製作所,5881.0,3364700,19439
64,9433,ＫＤＤＩ,2835.0,6750200,19236
65,4502,武田薬品工業,5327.0,3586400,19184
66,5401,日本製鉄,567.6,33837800,19126
67,8729,ソニーフィナンシャルグループ,155.0,121727300,18724
68,8053,住友商事,1563.0,11497000,17976
69,6971,京セラ,3660.0,4946200,17958
70,6871,日本マイクロニクス,16530.0,1072300,17305
71,8308,りそなホールディングス,2370.0,7226100,17052
72,6324,ハーモニック・ドライブ・システムズ,7540.0,2312400,16767
73,6590,芝浦メカトロニクス,5420.0,3013100,16368
74,3382,セブン＆アイ・ホールディングス,1994.5,8144200,16359
75,2802,味の素,5656.0,2829000,15910
76,6301,小松製作所,6366.0,2498800,15895
77,7751,キヤノン,4388.0,3484900,15260
78,8630,ＳＯＭＰＯホールディングス,6584.0,2318100,15218
79,8591,オリックス,6430.0,2358600,15130
80,6323,ローツェ,4492.0,3398000,15121
81,3110,日東紡績,3430.0,4476500,15074
82,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4513.0,3352200,15049
83,9101,日本郵船,5506.0,2731100,14900
84,5334,日本特殊陶業,10000.0,1464500,14580
85,6902,デンソー,1941.5,7499700,14556
86,4901,富士フイルムホールディングス,3648.0,3990100,14495
87,5108,ブリヂストン,3647.0,3961000,14419
88,4519,中外製薬,7241.0,1973600,14336
89,6594,ニデック,2608.0,5430700,14256
90,4307,野村総合研究所,5063.0,2749100,14060
91,8309,三井住友トラストグループ,6654.0,2115200,14050
92,6479,ミネベアミツミ,4151.0,3393800,13976
93,4911,資生堂,2943.0,4755000,13945
94,4568,第一三共,2679.5,5049200,13576
95,9022,東海旅客鉄道,3709.0,3602500,13360
96,6988,日東電工,3324.0,4007600,13271
97,3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,5250.0,2523700,13110
98,8002,丸紅,4920.0,2631500,12900
99,9104,商船三井,5500.0,2358400,12891
100,8473,ＳＢＩホールディングス,2817.5,4567800,12782
