順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6227,ＡＩメカテック,7240.0,2648000,19597
2,2354,ＹＥ　ＤＩＧＩＴＡＬ,1440.0,8740800,11949
3,3350,メタプラネット,239.0,20801000,5059
4,7014,名村造船所,4240.0,1197800,5035
5,2702,日本マクドナルドホールディングス,7550.0,463800,3493
6,8918,ランド,10.0,328599500,3491
7,6855,日本電子材料,6600.0,492400,3295
8,6834,精工技研,20540.0,123900,2568
9,4716,日本オラクル,8246.0,296800,2434
10,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,19020.0,105800,2034
11,6327,北川精機,4015.0,443400,1798
12,7564,ワークマン,5660.0,245300,1379
13,3103,ユニチカ,890.0,1525500,1370
14,1407,ウエストホールディングス,2695.0,516600,1369
15,6890,フェローテック,8940.0,147700,1320
16,6366,千代田化工建設,705.0,1580300,1108
17,3878,巴川コーポレーション,877.0,1204000,1041
18,6016,ジャパンエンジンコーポレーション,8940.0,111800,1009
19,4966,上村工業,24130.0,38100,925
20,3549,クスリのアオキホールディングス,3706.0,247700,923
21,255A,ジーエルテクノホールディングス,5780.0,158400,921
22,6946,日本アビオニクス,5170.0,178200,907
23,3449,テクノフレックス,5350.0,168600,895
24,7906,ヨネックス,2554.0,349900,890
25,6627,テラプローブ,11450.0,76900,889
26,6524,湖北工業,4590.0,179400,834
27,2782,セリア,3725.0,190600,712
28,4935,リベルタ,300.0,2402100,703
29,6993,大黒屋ホールディングス,77.0,8040700,617
30,7716,ナカニシ,3050.0,199000,608
31,6668,アドテック　プラズマ　テクノロジー,3315.0,178500,605
32,3544,サツドラホールディングス,1258.0,474200,597
33,8572,アコム,489.4,1193500,584
34,4970,東洋合成工業,15440.0,36400,564
35,3891,ニッポン高度紙工業,7380.0,75600,558
36,4816,東映アニメーション,2630.0,205600,542
37,6960,フクダ電子,11310.0,43800,496
38,5985,サンコール,1307.0,349800,459
39,6072,地盤ネットホールディングス,915.0,485300,449
40,5367,ニッカトー,1265.0,346500,434
41,3791,ＩＧポート,939.0,427900,407
42,9436,沖縄セルラー電話,3810.0,91700,349
43,6226,守谷輸送機工業,2505.0,133700,339
44,2345,ＨＯＤＬ１,104.0,3078200,338
45,4972,綜研化学,3805.0,87700,332
46,1723,日本電技,2192.0,147500,326
47,4107,伊勢化学工業,3550.0,91800,324
48,8508,Ｊトラスト,836.0,378200,318
49,5992,中央発條,3750.0,83700,315
50,6217,津田駒工業,820.0,376200,307
51,2805,エスビー食品,6150.0,48800,301
52,3907,シリコンスタジオ,1054.0,287700,301
53,287A,黒田グループ,1098.0,273600,300
54,6145,ＮＩＴＴＯＫＵ,2640.0,113100,298
55,3776,ブロードバンドタワー,244.0,1154800,278
56,3399,丸千代山岡家,3645.0,76300,277
57,1965,テクノ菱和,6190.0,43900,273
58,7018,内海造船,10610.0,25000,271
59,7279,ハイレックスコーポレーション,2227.0,120300,270
60,7412,アトム,370.0,708400,266
61,6469,放電精密加工研究所,2619.0,102500,265
62,6666,リバーエレテック,822.0,322800,259
63,6769,ザインエレクトロニクス,1067.0,238100,258
64,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3335.0,77400,257
65,2459,アウンコンサルティング,211.0,1236800,257
66,2780,コメ兵ホールディングス,5260.0,49200,256
67,3222,ユナイテッド・スーパーマーケット・ホールディングス,806.0,310900,250
68,9425,ＲｅＹｕｕ　Ｊａｐａｎ,226.0,1129800,245
69,6380,オリエンタルチエン工業,4350.0,57800,237
70,6492,岡野バルブ製造,15080.0,15700,237
71,6862,ミナトホールディングス,1919.0,118400,227
72,7177,ＧＭＯフィナンシャルホールディングス,1064.0,204300,216
73,6203,豊和工業,1442.0,143500,207
74,367A,プリモグローバルホールディングス,2647.0,77400,205
75,5161,西川ゴム工業,3170.0,64200,204
76,2962,テクニスコ,1345.0,144600,195
77,6629,テクノホライゾン,1023.0,189900,194
78,5644,メタルアート,7710.0,24800,191
79,6505,東洋電機製造,2407.0,79500,191
80,4595,ミズホメディー,1648.0,114100,188
81,7711,助川電気工業,4800.0,39500,188
82,8914,エリアリンク,952.0,201100,186
83,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5780.0,32200,186
84,4293,セプテーニ・ホールディングス,504.0,362000,181
85,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,62.0,2911500,181
86,2393,日本ケアサプライ,3950.0,45300,178
87,7287,日本精機,2381.0,71500,171
88,6023,ダイハツインフィニアース,2738.0,61900,170
89,4992,北興化学工業,2002.0,83300,167
90,6838,多摩川ホールディングス,1405.0,117600,165
91,9308,乾汽船,1700.0,97500,165
92,6125,岡本工作機械製作所,5220.0,30000,156
93,5817,ＪＭＡＣＳ,930.0,164400,153
94,6231,木村工機,12750.0,12000,152
95,8871,ゴールドクレスト,3355.0,45200,151
96,7610,テイツー,149.0,1012000,150
97,3733,ソフトウェア・サービス,10100.0,14700,149
98,2268,Ｂ－Ｒ　サーティワンアイスクリーム,4100.0,36200,149
99,3374,内外テック,3430.0,42700,148
100,6137,小池酸素工業,1542.0,94700,144
