順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,12910.0,1087700,14456
2,3905,データセクション,1910.0,6001600,12354
3,485A,パワーエックス,1855.0,2817700,5300
4,581A,ＧＯ,3155.0,1589100,4964
5,593A,ティアフォー,936.0,4083200,3937
6,4564,オンコセラピー・サイエンス,20.0,190025000,3752
7,186A,アストロスケールホールディングス,1176.0,2878200,3394
8,2160,ジーエヌアイグループ,2719.0,1129200,3042
9,6613,ＱＤレーザ,1766.0,1587700,2771
10,4588,オンコリスバイオファーマ,2799.0,880900,2391
11,4597,ソレイジア・ファーマ,30.0,77160800,2315
12,7806,ＭＴＧ,7710.0,273500,2117
13,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1331.0,1362100,1823
14,464A,ＱＰＳホールディングス,1646.0,1050700,1732
15,5253,カバー,1577.0,987500,1541
16,141A,トライアルホールディングス,3200.0,459000,1478
17,4475,ＨＥＮＮＧＥ,1507.0,935600,1417
18,6522,アスタリスク,1614.0,772100,1305
19,5243,ｎｏｔｅ,2314.0,492700,1155
20,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3100.0,345300,1085
21,7094,ＮｅｘＴｏｎｅ,1769.0,587400,981
22,215A,タイミー,1543.0,628600,971
23,4478,フリー,2692.0,357400,954
24,5574,ＡＢＥＪＡ,2853.0,272500,763
25,6232,ＡＣＳＬ,1737.0,433700,762
26,9166,ＧＥＮＤＡ,630.0,1126700,713
27,4259,エクサウィザーズ,838.0,769300,649
28,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,223.0,2642200,618
29,3664,ＷＩＺＥ,22.0,26472800,606
30,4477,ＢＡＳＥ,283.0,2041800,583
31,319A,技術承継機構,19750.0,28600,575
32,4052,フィーチャ,460.0,1244400,558
33,2334,イオレ,528.0,1045600,554
34,607A,エブリー,227.0,2246300,511
35,4592,サンバイオ,959.0,526500,506
36,4419,Ｆｉｎａｔｅｘｔホールディングス,1588.0,300000,483
37,7803,ブシロード,375.0,1237900,469
38,6521,オキサイド,3210.0,142200,454
39,5246,ＥＬＥＭＥＮＴＳ,796.0,530700,425
40,446A,ノースサンド,1680.0,248700,413
41,9211,エフ・コード,1484.0,269400,400
42,402A,アクセルスペースホールディングス,503.0,788400,400
43,4381,ビープラッツ,409.0,842000,353
44,7777,スリー・ディー・マトリックス,346.0,1012500,349
45,2986,ＬＡホールディングス,2741.0,126300,346
46,4894,クオリプス,4890.0,69000,338
47,247A,Ａｉロボティクス,847.0,389100,330
48,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1490.0,213400,323
49,603A,アイ・グリッド・ソリューションズ,753.0,384400,293
50,7409,ＡｅｒｏＥｄｇｅ,1621.0,177000,287
51,472A,ミラティブ,556.0,460300,262
52,456A,ＨＵＭＡＮ　ＭＡＤＥ,1393.0,187500,260
53,4417,グローバルセキュリティエキスパート,4600.0,57300,258
54,219A,Ｈｅａｒｔｓｅｅｄ,1823.0,140700,256
55,9256,サクシード,1374.0,185000,249
56,4593,ヘリオス,246.0,966100,240
57,5842,インテグラル,2865.0,77900,225
58,4431,スマレジ,3275.0,68100,223
59,3692,ＦＦＲＩセキュリティ,5240.0,41500,220
60,7318,セレンディップ・ホールディングス,1988.0,108700,218
61,3989,シェアリングテクノロジー,1392.0,156900,218
62,7047,ポート,2589.0,80500,211
63,3479,ＴＫＰ,1877.0,111500,210
64,341A,トヨコー,1921.0,108600,209
65,9348,ｉｓｐａｃｅ,417.0,495800,206
66,523A,セイワホールディングス,1755.0,119000,205
67,350A,デジタルグリッド,741.0,267200,201
68,2936,ベースフード,275.0,707100,201
69,7779,ＣＹＢＥＲＤＹＮＥ,226.0,878100,196
70,330A,ＴａｌｅｎｔＸ,512.0,377600,195
71,4889,レナサイエンス,1537.0,123400,191
72,7794,イーディーピー,874.0,209600,184
73,325A,ＴＥＮＴＩＡＬ,1523.0,119700,182
74,336A,ダイナミックマッププラットフォーム,793.0,221800,178
75,4377,ワンキャリア,2085.0,83200,171
76,4425,Ｋｕｄａｎ,1684.0,97800,165
77,4424,Ａｍａｚｉａ,348.0,439400,159
78,4165,プレイド,585.0,258000,149
79,6597,ＨＰＣシステムズ,3375.0,43400,148
80,4258,網屋,4610.0,32100,147
81,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,3925.0,34300,136
82,9227,マイクロ波化学,899.0,149700,132
83,4575,キャンバス,744.0,179200,131
84,4418,ＪＤＳＣ,773.0,166100,129
85,4493,サイバーセキュリティクラウド,1889.0,68100,129
86,5254,Ａｒｅｎｔ,4630.0,27600,126
87,6255,エヌ・ピー・シー,702.0,175600,125
88,4393,バンク・オブ・イノベーション,5140.0,24500,125
89,7089,フォースタートアップス,1738.0,70300,121
90,4586,メドレックス,68.0,1761300,121
91,9270,バリュエンスホールディングス,1960.0,61000,120
92,5834,ＳＢＩリーシングサービス,2816.0,42800,120
93,9467,アルファポリス,1013.0,117000,118
94,150A,ＪＳＨ,461.0,243600,116
95,3652,ディジタルメディアプロフェッショナル,2550.0,45100,115
96,3237,イントランス,103.0,1124100,114
97,584A,ＬｉＮＫＸ,2278.0,50700,113
98,7774,ジャパン・ティッシュエンジニアリング,797.0,142200,112
99,5537,ＡｌｂａＬｉｎｋ,2990.0,37500,111
100,299A,クラシル,1134.0,97100,110
