順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,12970.0,1491200,20122
2,485A,パワーエックス,1923.0,4647400,8815
3,3905,データセクション,2260.0,3484200,7761
4,6613,ＱＤレーザ,1785.0,3860400,7058
5,4588,オンコリスバイオファーマ,2713.0,2009000,5354
6,186A,アストロスケールホールディングス,1189.0,4426200,5187
7,581A,ＧＯ,3080.0,1627200,4882
8,4564,オンコセラピー・サイエンス,20.0,215598400,4101
9,4475,ＨＥＮＮＧＥ,1519.0,2540200,3801
10,7806,ＭＴＧ,7510.0,407200,3065
11,593A,ティアフォー,1009.0,2695100,2748
12,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1345.0,1983600,2605
13,4597,ソレイジア・ファーマ,30.0,88363400,2569
14,6522,アスタリスク,1662.0,1488500,2553
15,464A,ＱＰＳホールディングス,1670.0,1501300,2476
16,2160,ジーエヌアイグループ,2633.0,809100,2118
17,5253,カバー,1531.0,1313000,1970
18,215A,タイミー,1538.0,1004800,1554
19,607A,エブリー,235.0,5024500,1234
20,4259,エクサウィザーズ,854.0,1371000,1160
21,6232,ＡＣＳＬ,1830.0,619500,1124
22,141A,トライアルホールディングス,3270.0,319500,1038
23,319A,技術承継機構,20420.0,49500,980
24,402A,アクセルスペースホールディングス,518.0,1873700,958
25,5243,ｎｏｔｅ,2288.0,419900,950
26,4478,フリー,2663.0,350300,923
27,9166,ＧＥＮＤＡ,648.0,1309700,841
28,4052,フィーチャ,380.0,2040500,790
29,5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,217.0,3003000,674
30,3664,ＷＩＺＥ,24.0,29058900,671
31,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3130.0,215800,668
32,6521,オキサイド,3265.0,201800,650
33,4419,Ｆｉｎａｔｅｘｔホールディングス,1662.0,359900,590
34,2334,イオレ,519.0,1069700,558
35,4894,クオリプス,4945.0,112200,547
36,4592,サンバイオ,971.0,525700,508
37,446A,ノースサンド,1633.0,304500,501
38,7777,スリー・ディー・マトリックス,346.0,1418000,492
39,603A,アイ・グリッド・ソリューションズ,765.0,593100,445
40,7803,ブシロード,377.0,1166100,437
41,2986,ＬＡホールディングス,2714.0,160500,436
42,4381,ビープラッツ,435.0,959300,436
43,4593,ヘリオス,253.0,1686700,426
44,219A,Ｈｅａｒｔｓｅｅｄ,1814.0,230800,414
45,2997,ストレージ王,1336.0,302100,404
46,9348,ｉｓｐａｃｅ,422.0,956800,401
47,4889,レナサイエンス,1543.0,259100,398
48,456A,ＨＵＭＡＮ　ＭＡＤＥ,1347.0,277900,377
