順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6227,ＡＩメカテック,6850.0,1288600,8753
2,2702,日本マクドナルドホールディングス,7470.0,911200,6751
3,3350,メタプラネット,224.0,26423400,5944
4,7014,名村造船所,3430.0,1591100,5409
5,6855,日本電子材料,7120.0,690700,4777
6,6890,フェローテック,7940.0,606400,4725
7,6834,精工技研,24230.0,171000,4150
8,3891,ニッポン高度紙工業,8900.0,475900,4131
9,3103,ユニチカ,1133.0,3294400,3787
10,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,239.0,15914800,3607
11,7564,ワークマン,7280.0,405700,2989
12,4716,日本オラクル,8856.0,332500,2946
13,1909,日本ドライケミカル,3785.0,740200,2778
14,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,22800.0,104700,2379
15,6366,千代田化工建設,668.0,3403200,2241
16,3825,リミックスポイント,201.0,12376000,2223
17,8918,ランド,10.0,218999000,2191
18,7746,岡本硝子,700.0,2857000,2103
19,5985,サンコール,1417.0,1162100,1651
20,6327,北川精機,3050.0,503400,1553
21,4346,ＮＥＸＹＺ．Ｇｒｏｕｐ,873.0,1864300,1544
22,1407,ウエストホールディングス,2305.0,663600,1514
23,7906,ヨネックス,2348.0,625400,1467
24,4107,伊勢化学工業,3680.0,349300,1292
25,6524,湖北工業,5180.0,218200,1107
26,6203,豊和工業,1605.0,663000,1053
27,4966,上村工業,23150.0,46000,1048
28,3449,テクノフレックス,7040.0,146800,1040
29,9417,スマートバリュー,385.0,2163700,1034
30,2782,セリア,3555.0,273800,982
31,4970,東洋合成工業,14340.0,69000,969
32,6016,ジャパンエンジンコーポレーション,7440.0,129400,937
33,6946,日本アビオニクス,4845.0,174600,843
34,6627,テラプローブ,9100.0,93400,839
35,6656,インスペック,1290.0,593900,822
36,6838,多摩川ホールディングス,1750.0,437400,759
37,1948,弘電社,11480.0,66100,758
38,4499,Ｓｐｅｅｅ,2583.0,266100,728
39,6226,守谷輸送機工業,2193.0,335700,712
40,6336,石井表記,1605.0,458000,707
41,7716,ナカニシ,3080.0,214400,658
42,6862,ミナトホールディングス,1907.0,332900,640
43,5367,ニッカトー,1230.0,514600,601
44,5484,東北特殊鋼,4485.0,129200,579
45,6960,フクダ電子,11500.0,49600,569
46,255A,ジーエルテクノホールディングス,5380.0,106600,566
47,4174,アピリッツ,715.0,663700,535
48,9436,沖縄セルラー電話,3705.0,142100,530
49,8508,Ｊトラスト,713.0,715300,515
50,6666,リバーエレテック,1028.0,483200,500
51,6670,ＭＣＪ,2184.0,218800,478
52,4800,オリコン,1329.0,345900,460
53,4972,綜研化学,3490.0,131800,459
54,6993,大黒屋ホールディングス,96.0,4655200,445
55,2393,日本ケアサプライ,3960.0,111500,439
56,4816,東映アニメーション,2412.0,181100,436
57,6634,ＪＮグループ,61.0,6406200,428
58,6492,岡野バルブ製造,12930.0,32600,421
59,6023,ダイハツインフィニアース,2547.0,165400,420
60,6994,指月電機製作所,1078.0,376000,397
61,6659,メディアリンクス,56.0,6637900,393
62,287A,黒田グループ,1012.0,384100,386
63,4293,セプテーニ・ホールディングス,487.0,779200,376
64,8572,アコム,449.3,835200,375
65,6356,日本ギア工業,1378.0,265400,362
66,3399,丸千代山岡家,3280.0,109800,358
67,6145,ＮＩＴＴＯＫＵ,3010.0,120000,355
68,3299,ムゲンエステート,1676.0,203100,341
69,4026,神島化学工業,1555.0,217700,340
70,9444,トーシンホールディングス,271.0,1156500,334
71,3776,ブロードバンドタワー,276.0,1131900,312
72,1723,日本電技,2184.0,143300,310
73,3997,トレードワークス,422.0,737300,308
74,7711,助川電気工業,4635.0,66200,303
75,7412,アトム,692.0,436300,299
76,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5720.0,52400,297
77,5210,日本山村硝子,2563.0,116100,296
78,6840,ＡＫＩＢＡホールディングス,808.0,352900,283
79,6245,ヒラノテクシード,1775.0,161400,279
80,5161,西川ゴム工業,3055.0,91800,278
81,3222,ユナイテッド・スーパーマーケット・ホールディングス,845.0,322800,273
82,7602,レダックス,146.0,1650600,265
83,146A,コロンビア・ワークス,2606.0,98200,257
84,6547,グリーンズ,1925.0,134300,256
85,3907,シリコンスタジオ,961.0,260300,256
86,3559,ピーバンドットコム,400.0,596900,253
87,3441,山王,2366.0,107300,253
88,7287,日本精機,2514.0,98600,248
89,4238,ミライアル,1718.0,145100,243
90,7859,アルメディオ,250.0,973200,238
91,1965,テクノ菱和,5420.0,43900,237
92,2780,コメ兵ホールディングス,5170.0,45700,235
93,6736,サン電子,8690.0,26700,234
94,8289,Ｏｌｙｍｐｉｃグループ,1014.0,222400,226
95,7279,ハイレックスコーポレーション,2068.0,107400,221
96,4992,北興化学工業,1875.0,117700,219
97,5381,マイポックス,931.0,236900,217
98,6125,岡本工作機械製作所,4740.0,46000,216
99,3810,サイバーステップホールディングス,182.0,1183700,216
100,8117,中央自動車工業,2018.0,107000,214
