順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3350,メタプラネット,285.0,40726800,11734
2,1948,弘電社,11470.0,830200,9515
3,4716,日本オラクル,8517.0,819300,7038
4,3103,ユニチカ,1385.0,4299900,6015
5,6227,ＡＩメカテック,5640.0,1051000,5715
6,6327,北川精機,5000.0,1309500,5572
7,6855,日本電子材料,7900.0,673900,5252
8,7014,名村造船所,3800.0,1352400,5236
9,2702,日本マクドナルドホールディングス,7780.0,631800,4929
10,6834,精工技研,26960.0,179300,4802
11,6890,フェローテック,8540.0,531000,4487
12,6072,地盤ネットホールディングス,1541.0,3021500,4486
13,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,24670.0,158900,3900
14,6659,メディアリンクス,85.0,45539600,3891
15,6366,千代田化工建設,745.0,5182000,3849
16,6635,大日光・エンジニアリング,966.0,2803700,2938
17,6203,豊和工業,1670.0,1544900,2442
18,5367,ニッカトー,1149.0,2027900,2263
19,8918,ランド,10.0,215380800,2255
20,1407,ウエストホールディングス,2936.0,644200,1887
21,7564,ワークマン,7600.0,210100,1583
22,6524,湖北工業,6010.0,264700,1574
23,3449,テクノフレックス,6500.0,240900,1554
24,4366,ダイトーケミックス,593.0,2585100,1476
25,7177,ＧＭＯフィナンシャルホールディングス,1143.0,1256800,1436
26,6840,ＡＫＩＢＡホールディングス,1138.0,1230700,1394
27,3891,ニッポン高度紙工業,7100.0,192300,1325
28,6016,ジャパンエンジンコーポレーション,8660.0,150900,1318
29,5985,サンコール,1769.0,735500,1296
30,2782,セリア,3735.0,336600,1248
31,6946,日本アビオニクス,5800.0,210300,1237
32,6862,ミナトホールディングス,2192.0,551700,1220
33,6627,テラプローブ,11500.0,99600,1137
34,4100,戸田工業,2122.0,569300,1126
35,1909,日本ドライケミカル,3745.0,298500,1118
36,7906,ヨネックス,2436.0,378800,931
37,4107,伊勢化学工業,4315.0,213400,916
38,4816,東映アニメーション,2423.0,339700,826
39,6993,大黒屋ホールディングス,85.0,9586300,811
40,7287,日本精機,2674.0,296700,788
41,2338,クオンタムソリューションズ,156.0,4870200,783
42,5644,メタルアート,7650.0,99400,762
43,4970,東洋合成工業,16740.0,45400,757
44,3907,シリコンスタジオ,1797.0,402400,732
45,4098,チタン工業,1242.0,559400,721
46,6670,ＭＣＪ,2187.0,325600,712
47,4966,上村工業,23470.0,30200,704
48,6994,指月電機製作所,1096.0,645400,688
49,8508,Ｊトラスト,769.0,890800,682
50,4293,セプテーニ・ホールディングス,568.0,1164900,669
51,7716,ナカニシ,3120.0,199900,624
52,8572,アコム,466.2,1320700,616
53,6245,ヒラノテクシード,1854.0,314300,600
54,6838,多摩川ホールディングス,2210.0,268000,583
55,287A,黒田グループ,1047.0,537900,559
56,6960,フクダ電子,11660.0,47400,552
57,255A,ジーエルテクノホールディングス,6640.0,82900,536
58,1965,テクノ菱和,6410.0,82400,523
59,3810,サイバーステップホールディングス,202.0,2685500,523
60,6356,日本ギア工業,1690.0,311400,519
61,2938,オカムラ食品工業,1560.0,329800,517
62,2780,コメ兵ホールディングス,5830.0,83100,480
63,6217,津田駒工業,1529.0,319700,473
64,1723,日本電技,2340.0,202800,473
65,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,6240.0,75400,468
66,6226,守谷輸送機工業,2125.0,218100,463
67,9369,キユーソー流通システム,3230.0,135100,441
68,3444,菊池製作所,1169.0,374500,430
69,6666,リバーエレテック,1300.0,329300,427
70,6769,ザインエレクトロニクス,1329.0,319500,427
71,2330,フォーサイド,80.0,4790000,402
72,6977,日本抵抗器製作所,1327.0,313900,401
73,7711,助川電気工業,5380.0,73600,397
74,2805,エスビー食品,5570.0,69200,380
75,8117,中央自動車工業,2083.0,178800,373
76,2693,ＹＫＴ,451.0,804600,362
77,7746,岡本硝子,843.0,417800,352
78,4885,室町ケミカル,1056.0,332200,352
79,7713,シグマ光機,2371.0,151700,350
80,6145,ＮＩＴＴＯＫＵ,2954.0,113500,335
81,6736,サン電子,9230.0,36400,333
82,1430,ファーストコーポレーション,980.0,342100,329
83,1514,住石ホールディングス,591.0,541100,323
84,3547,ユニシアホールディングス,1697.0,190400,323
85,6629,テクノホライゾン,1142.0,273900,311
86,4499,Ｓｐｅｅｅ,3350.0,93800,310
87,9436,沖縄セルラー電話,3585.0,82200,296
88,2180,サニーサイドアップグループ,1316.0,214900,283
89,9890,マキヤ,1455.0,182900,280
90,6492,岡野バルブ製造,17100.0,16200,273
91,6023,ダイハツインフィニアース,3015.0,88800,271
92,3299,ムゲンエステート,1741.0,152300,265
93,7487,小津産業,1755.0,149000,262
94,3011,バナーズ,184.0,1244200,259
95,7512,イオン北海道,836.0,300300,252
96,5018,ＭＯＲＥＳＣＯ,2049.0,125100,249
97,6676,バッファロー,2278.0,109400,249
98,7279,ハイレックスコーポレーション,2453.0,100100,245
99,5161,西川ゴム工業,3050.0,80200,244
100,3222,ユナイテッド・スーパーマーケット・ホールディングス,817.0,297100,243
