順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,54320.0,39845000,2160554
2,5803,フジクラ,5280.0,62417600,330175
3,6857,アドバンテスト,35900.0,6532300,231516
4,6976,太陽誘電,9300.0,22663500,211373
5,9984,ソフトバンクグループ,5255.0,28825800,152229
6,8035,東京エレクトロン,54290.0,2144800,115929
7,4062,イビデン,19190.0,5726000,110102
8,6981,村田製作所,7091.0,15412300,109280
9,8306,三菱ＵＦＪフィナンシャル・グループ,3508.0,27636100,96410
10,5801,古河電気工業,3818.0,21887100,84046
11,6920,レーザーテック,35120.0,2363900,81757
12,7203,トヨタ自動車,3132.0,25924500,80730
13,9983,ファーストリテイリング,73510.0,1037600,76236
14,7011,三菱重工業,3932.0,16411300,64661
15,6146,ディスコ,61360.0,1012100,61137
16,9432,ＮＴＴ,166.1,370034500,60955
17,8411,みずほフィナンシャルグループ,8110.0,7146500,57942
18,6501,日立製作所,5196.0,10673600,55671
19,8316,三井住友フィナンシャルグループ,6606.0,7704000,50660
20,7974,任天堂,8599.0,5643400,48914
21,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8321.0,5850300,48461
22,6098,リクルートホールディングス,15900.0,2758200,43890
23,5016,ＪＸ金属,3591.0,12292100,43872
24,9104,商船三井,7278.0,5966400,42768
25,7013,ＩＨＩ,2673.0,14850200,39687
26,9101,日本郵船,7101.0,5552800,38881
27,5713,住友金属鉱山,10760.0,3628600,38533
28,5706,三井金属,28210.0,1361800,38227
29,6752,パナソニック　ホールディングス,4303.0,8860500,38012
30,9433,ＫＤＤＩ,2915.5,12540600,36483
31,7012,川崎重工業,2603.5,13989900,36368
32,3436,ＳＵＭＣＯ,3384.0,10522600,35181
33,6758,ソニーグループ,3785.0,9049500,34106
34,5802,住友電気工業,2178.5,15209700,33088
35,6503,三菱電機,5602.0,5763500,32136
36,8766,東京海上ホールディングス,7347.0,4361700,31937
37,9107,川崎汽船,3405.0,9567300,31873
38,6701,日本電気,4656.0,6766300,31830
39,4063,信越化学工業,6051.0,5191500,31481
40,6861,キーエンス,79900.0,393800,31326
41,6954,ファナック,6035.0,5143500,30974
42,8058,三菱商事,4794.0,6492300,30934
43,7936,アシックス,4689.0,6469500,30312
44,8001,伊藤忠商事,2080.0,14408600,29795
45,4004,レゾナック・ホールディングス,16060.0,1709700,27456
46,7267,本田技研工業,1753.0,15345300,26882
47,6723,ルネサスエレクトロニクス,3433.0,7686600,26285
48,9501,東京電力ホールディングス,549.3,48502700,26218
49,5711,三菱マテリアル,5565.0,4538600,24869
50,7735,ＳＣＲＥＥＮホールディングス,12970.0,1826100,23668
51,8031,三井物産,4899.0,4767500,23202
52,6367,ダイキン工業,20700.0,1095200,22677
53,6762,ＴＤＫ,3041.0,7401600,22330
54,5401,日本製鉄,659.4,32500800,21393
55,7741,ＨＯＹＡ,24895.0,861500,21374
56,8136,サンリオ,1176.0,18023400,21372
57,8308,りそなホールディングス,2378.0,8581500,20263
58,6273,ＳＭＣ,71090.0,270900,19179
59,6526,ソシオネクスト,1990.0,9450700,18563
60,4502,武田薬品工業,5764.0,3177000,18309
61,8473,ＳＢＩホールディングス,3216.0,5656900,18082
62,8630,ＳＯＭＰＯホールディングス,6757.0,2674900,17938
63,3382,セブン＆アイ・ホールディングス,2030.5,8752900,17788
64,2914,日本たばこ産業,6980.0,2540200,17670
65,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4945.0,3580100,17538
66,3110,日東紡績,3065.0,5617300,17285
67,9434,ソフトバンク,233.8,73367700,17217
68,6971,京セラ,3608.0,4754900,17009
69,7751,キヤノン,4593.0,3673300,16820
70,7182,ゆうちょ銀行,3151.0,5220800,16426
71,1605,ＩＮＰＥＸ,3954.0,4071700,15988
72,8802,三菱地所,3687.0,4208700,15472
73,2802,味の素,5396.0,2867000,15385
74,6506,安川電機,4979.0,3093500,15345
75,6702,富士通,3646.0,4139700,15192
76,6871,日本マイクロニクス,13690.0,1102500,14948
77,4661,オリエンタルランド,3007.0,4885000,14736
78,7269,スズキ,2103.5,6973100,14640
79,6361,荏原製作所,4921.0,2962200,14523
80,6301,小松製作所,7065.0,2038900,14374
81,6305,日立建機,5644.0,2551600,14363
82,4005,住友化学,559.8,26076700,14319
83,8591,オリックス,6115.0,2344000,14285
84,8002,丸紅,4893.0,2899300,14152
85,4689,ＬＩＮＥヤフー,525.6,25714100,13507
86,4519,中外製薬,7011.0,1887500,13255
87,8053,住友商事,1709.0,7693500,13158
88,7532,パン・パシフィック・インターナショナルホールディングス,818.2,16164100,13154
89,4901,富士フイルムホールディングス,3217.0,4096600,13134
90,6178,日本郵政,2336.0,5545900,12935
91,3659,ネクソン,3095.0,4156800,12891
92,9020,東日本旅客鉄道,3539.0,3624700,12848
93,9503,関西電力,2610.0,4929600,12797
94,4568,第一三共,2833.5,4467900,12635
95,7270,ＳＵＢＡＲＵ,2655.5,4747600,12624
96,7272,ヤマハ発動機,1940.0,6377900,12405
97,7752,リコー,1642.0,7519200,12270
98,8801,三井不動産,1498.0,8199900,12248
99,6326,クボタ,2712.0,4507700,12107
100,6963,ローム,4699.0,2586300,12094
