順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6227,ＡＩメカテック,6920.0,1464700,9941
2,6890,フェローテック,7200.0,956400,6802
3,6855,日本電子材料,6360.0,932900,5730
4,2354,ＹＥ　ＤＩＧＩＴＡＬ,1359.0,3960300,5122
5,3350,メタプラネット,243.0,19884700,4739
6,2702,日本マクドナルドホールディングス,7580.0,563000,4302
7,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,18910.0,197000,3612
8,1407,ウエストホールディングス,2734.0,1261800,3472
9,8918,ランド,10.0,331936100,3289
10,6834,精工技研,19990.0,166200,3238
11,6327,北川精機,4070.0,805200,3119
12,7014,名村造船所,3895.0,761700,2922
13,4716,日本オラクル,8435.0,303100,2567
14,6366,千代田化工建設,690.0,3286200,2220
15,4966,上村工業,23980.0,84900,2011
16,3103,ユニチカ,884.0,2014100,1740
17,6627,テラプローブ,10980.0,138900,1489
18,7564,ワークマン,5630.0,260500,1476
19,4970,東洋合成工業,14660.0,92700,1342
20,6668,アドテック　プラズマ　テクノロジー,3110.0,403200,1255
21,3449,テクノフレックス,4905.0,259400,1247
22,4935,リベルタ,280.0,4323900,1242
23,7906,ヨネックス,2579.0,478000,1235
24,2782,セリア,3750.0,320400,1204
25,6993,大黒屋ホールディングス,76.0,15645600,1197
26,6946,日本アビオニクス,4785.0,247300,1158
27,6524,湖北工業,4565.0,258100,1153
28,3891,ニッポン高度紙工業,7180.0,162800,1146
29,3544,サツドラホールディングス,1257.0,853400,1072
30,7746,岡本硝子,771.0,1284300,1008
31,6016,ジャパンエンジンコーポレーション,8650.0,117100,1008
32,5985,サンコール,1316.0,744900,946
33,3549,クスリのアオキホールディングス,3856.0,235100,912
34,4107,伊勢化学工業,3505.0,218500,757
35,8508,Ｊトラスト,855.0,883900,747
36,4816,東映アニメーション,2755.0,266200,738
37,6072,地盤ネットホールディングス,897.0,664900,590
38,8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,104.0,5487000,552
39,6356,日本ギア工業,1375.0,391900,536
40,8572,アコム,489.5,1076000,527
41,2345,ＨＯＤＬ１,107.0,4678500,507
42,3399,丸千代山岡家,3635.0,139300,504
43,2805,エスビー食品,6090.0,81500,501
44,1909,日本ドライケミカル,3690.0,132300,488
45,3733,ソフトウェア・サービス,10510.0,47100,488
46,4972,綜研化学,3600.0,136900,477
47,6433,ヒーハイスト,1082.0,437500,475
48,7716,ナカニシ,3075.0,149100,458
49,6492,岡野バルブ製造,15100.0,30300,457
50,6960,フクダ電子,11570.0,39200,453
51,255A,ジーエルテクノホールディングス,5440.0,81800,437
52,6203,豊和工業,1465.0,289900,418
53,2780,コメ兵ホールディングス,5210.0,74000,391
54,2962,テクニスコ,1510.0,265100,390
55,7412,アトム,390.0,984800,383
56,1965,テクノ菱和,6050.0,62800,377
57,6505,東洋電機製造,2419.0,154800,372
58,3791,ＩＧポート,1002.0,357900,358
59,3776,ブロードバンドタワー,252.0,1356900,358
60,6226,守谷輸送機工業,2524.0,141400,351
61,6838,多摩川ホールディングス,1355.0,259600,350
62,5817,ＪＭＡＣＳ,1000.0,350400,349
63,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,5800.0,59800,344
64,3222,ユナイテッド・スーパーマーケット・ホールディングス,811.0,419100,343
65,287A,黒田グループ,1089.0,300400,325
66,9436,沖縄セルラー電話,3785.0,82600,313
67,7711,助川電気工業,4595.0,67700,306
68,5644,メタルアート,7710.0,39300,303
69,5216,倉元製作所,163.0,1772800,300
70,9439,エム・エイチ・グループ,250.0,1112900,293
71,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3450.0,82700,286
72,1723,日本電技,2121.0,134500,283
73,6862,ミナトホールディングス,1863.0,155500,283
74,6023,ダイハツインフィニアース,2688.0,104100,278
75,3168,ＭＥＲＦ,1180.0,231300,277
76,6994,指月電機製作所,1036.0,271500,277
77,7287,日本精機,2392.0,115100,274
78,4499,Ｓｐｅｅｅ,2187.0,125000,270
79,5161,西川ゴム工業,3135.0,84400,264
80,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,64.0,4151100,262
81,5210,日本山村硝子,2848.0,93300,261
82,7610,テイツー,146.0,1670400,247
83,6125,岡本工作機械製作所,5220.0,47400,245
84,6145,ＮＩＴＴＯＫＵ,2668.0,91600,242
85,1948,弘電社,11410.0,20300,232
86,6736,サン電子,9280.0,24600,227
87,4992,北興化学工業,1988.0,115200,227
88,6083,ＥＲＩホールディングス,1469.0,157100,227
89,4293,セプテーニ・ホールディングス,501.0,449900,226
90,3299,ムゲンエステート,2006.0,112500,226
91,6336,石井表記,1776.0,129000,225
92,6629,テクノホライゾン,998.0,221200,218
93,9369,キユーソー流通システム,2975.0,70600,211
94,8117,中央自動車工業,2110.0,99500,209
95,3441,山王,2768.0,77100,209
96,5992,中央発條,3665.0,56700,208
97,7177,ＧＭＯフィナンシャルホールディングス,1052.0,191300,201
98,5367,ニッカトー,1155.0,175100,200
99,367A,プリモグローバルホールディングス,2656.0,73300,196
100,4664,アール・エス・シー,897.0,218800,196
