順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,6890,フェローテック,10300.0,2256300,22653
2,3350,メタプラネット,288.0,54483300,15609
3,6227,ＡＩメカテック,6610.0,2140100,14178
4,627A,ａｋｉｐｐａ,1337.0,10680200,12928
5,6203,豊和工業,2455.0,2898800,7351
6,6834,精工技研,6040.0,1102100,6586
7,3103,ユニチカ,1470.0,4120300,6233
8,7014,名村造船所,4905.0,1219500,6069
9,2702,日本マクドナルドホールディングス,7660.0,685300,5293
10,4440,ヴィッツ,2750.0,1614600,4448
11,6855,日本電子材料,7490.0,594100,4421
12,6862,ミナトホールディングス,5590.0,687200,3799
13,5985,サンコール,2416.0,1456700,3608
14,7564,ワークマン,5220.0,671100,3529
15,6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,21520.0,147500,3202
16,8918,ランド,10.0,279167700,2881
17,4716,日本オラクル,9145.0,286300,2624
18,3907,シリコンスタジオ,2175.0,1100300,2521
19,6524,湖北工業,5310.0,444000,2374
20,2962,テクニスコ,2270.0,867000,1963
21,604A,ビーエイブル,1460.0,1244900,1836
22,6946,日本アビオニクス,7450.0,215700,1606
23,4966,上村工業,20110.0,71500,1436
24,2782,セリア,4680.0,305500,1433
25,6627,テラプローブ,12030.0,113800,1358
26,6366,千代田化工建設,681.0,1929300,1339
27,6023,ダイハツインフィニアース,3370.0,377400,1283
28,8508,Ｊトラスト,811.0,1589500,1277
29,4667,アイサンテクノロジー,3260.0,325000,1110
30,6016,ジャパンエンジンコーポレーション,12010.0,90600,1107
31,6327,北川精機,3160.0,345800,1094
32,623A,ベルテックス,609.0,1826500,1093
33,7906,ヨネックス,2382.0,457000,1092
34,5721,エスクリプトエナジー,69.0,15970000,1070
35,3549,クスリのアオキホールディングス,3976.0,261700,1042
36,2354,ＹＥ　ＤＩＧＩＴＡＬ,1310.0,742900,979
37,2612,かどや製油,2850.0,333800,953
38,4816,東映アニメーション,3000.0,312000,940
39,5367,ニッカトー,1397.0,631900,910
40,6998,日本タングステン,4250.0,206200,861
41,2805,エスビー食品,7590.0,106700,818
42,619A,オリバー,312.0,2563200,813
43,9436,沖縄セルラー電話,4405.0,183000,809
44,6977,日本抵抗器製作所,1893.0,423000,802
45,8572,アコム,482.0,1652900,800
46,6960,フクダ電子,12050.0,63400,768
47,8117,中央自動車工業,2178.0,334700,729
48,3891,ニッポン高度紙工業,6800.0,104000,715
49,3449,テクノフレックス,4445.0,158400,712
50,6840,ＡＫＩＢＡホールディングス,889.0,798500,692
51,4970,東洋合成工業,10150.0,67700,682
52,6433,ヒーハイスト,1357.0,478000,661
53,6676,バッファロー,3475.0,177300,611
54,7287,日本精機,2771.0,217700,607
55,7716,ナカニシ,3060.0,189300,579
56,1723,日本電技,2560.0,222600,578
57,4935,リベルタ,144.0,3727000,575
58,1407,ウエストホールディングス,2188.0,245400,540
59,3825,リミックスポイント,245.0,2166300,527
60,1965,テクノ菱和,7160.0,72700,523
61,6072,地盤ネットホールディングス,1080.0,491300,522
62,4107,伊勢化学工業,3885.0,127000,497
63,9308,乾汽船,2355.0,211400,497
64,4446,Ｌｉｎｋ－Ｕグループ,779.0,625100,491
65,7256,河西工業,515.0,959200,489
66,5161,西川ゴム工業,3610.0,135600,487
67,3131,シンデン・ハイテックス,7550.0,64800,486
68,6736,サン電子,9850.0,49100,484
69,6668,アドテック　プラズマ　テクノロジー,4280.0,110000,469
70,4320,ＣＥホールディングス,1629.0,274100,446
71,3444,菊池製作所,1122.0,369800,427
72,5381,マイポックス,1059.0,408400,426
73,6226,守谷輸送機工業,2165.0,178900,397
74,287A,黒田グループ,1161.0,339400,393
75,6928,エノモト,3115.0,125000,389
76,4746,東計電算,7230.0,52600,382
77,1822,大豊建設,835.0,457000,381
78,6677,エスケーエレクトロニクス,3250.0,113600,369
79,6317,北川鉄工所,2570.0,140500,362
80,3222,ユナイテッド・スーパーマーケット・ホールディングス,832.0,424800,354
81,6629,テクノホライゾン,1040.0,344400,354
82,6570,共和コーポレーション,3805.0,90600,342
83,7177,ＧＭＯフィナンシャルホールディングス,1176.0,283700,335
84,6356,日本ギア工業,1362.0,242500,330
85,7354,ダイレクトマーケティングミックス,360.0,913600,326
86,3399,丸千代山岡家,3855.0,83400,324
87,5071,ヴィス,1401.0,223100,320
88,6918,アバールデータ,3970.0,77700,308
89,7743,シード,792.0,383800,304
90,9130,共栄タンカー,1732.0,170200,299
91,6838,多摩川ホールディングス,1436.0,203100,288
92,4972,綜研化学,4130.0,70000,288
93,4960,ケミプロ化成,679.0,421800,283
94,3083,スターシーズ,1208.0,236500,282
95,5013,ユシロ,3095.0,90500,278
96,2315,ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,67.0,4111900,272
97,7711,助川電気工業,5080.0,52700,270
98,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,3355.0,77700,262
99,6145,ＮＩＴＴＯＫＵ,2663.0,95200,254
100,7480,スズデン,3605.0,69100,251
