順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,285A,キオクシアホールディングス,75440.0,50578100,3755418
2,6976,太陽誘電,16630.0,29233900,461509
3,9984,ソフトバンクグループ,6374.0,65531700,414151
4,6981,村田製作所,8967.0,42888400,376882
5,8035,東京エレクトロン,63400.0,5585800,348782
6,5803,フジクラ,4142.0,51253400,207588
7,6857,アドバンテスト,25175.0,7237400,180289
8,4062,イビデン,18210.0,8447800,150992
9,8306,三菱ＵＦＪフィナンシャル・グループ,3141.0,43885600,136939
10,5801,古河電気工業,40780.0,3374700,135363
11,6146,ディスコ,70030.0,1639000,112707
12,6920,レーザーテック,40200.0,2648100,104502
13,8316,三井住友フィナンシャルグループ,6203.0,16707100,103210
14,8411,みずほフィナンシャルグループ,7394.0,11181800,82646
15,7203,トヨタ自動車,2747.5,27541100,75648
16,6501,日立製作所,4655.0,15175900,70427
17,5802,住友電気工業,10250.0,6921000,70380
18,6723,ルネサスエレクトロニクス,4262.0,15459800,65134
19,9983,ファーストリテイリング,78480.0,823000,64311
20,7011,三菱重工業,3494.0,18083000,62631
21,5706,三井金属,37330.0,1698900,62464
22,5016,ＪＸ金属,3341.0,18552000,61776
23,7974,任天堂,7144.0,8474300,60964
24,4004,レゾナック・ホールディングス,16375.0,3786500,59872
25,3436,ＳＵＭＣＯ,3408.0,18147200,59617
26,4063,信越化学工業,6858.0,8104400,54465
27,6098,リクルートホールディングス,11155.0,4717800,52917
28,6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,8042.0,6425900,51082
29,6762,ＴＤＫ,3561.0,14430600,50899
30,6954,ファナック,6778.0,7393100,49004
31,6758,ソニーグループ,3369.0,14530400,48772
32,8766,東京海上ホールディングス,7404.0,6270700,46433
33,2802,味の素,5084.0,9098500,46089
34,6861,キーエンス,71270.0,626100,44296
35,6503,三菱電機,5446.0,7318500,39389
36,9432,ＮＴＴ,150.7,253982200,38132
37,2914,日本たばこ産業,6305.0,6014400,37853
38,7012,川崎重工業,2749.5,13830400,37539
39,7013,ＩＨＩ,2358.0,16053100,37259
40,6752,パナソニック　ホールディングス,3767.0,9323500,34584
41,8001,伊藤忠商事,1826.0,17426800,31771
42,8058,三菱商事,4605.0,6907100,31665
43,6971,京セラ,3596.0,8902500,31650
44,7735,ＳＣＲＥＥＮホールディングス,12990.0,2463400,31616
45,8308,りそなホールディングス,2116.0,14673600,31064
46,8309,三井住友トラストグループ,5876.0,5125900,30151
47,3110,日東紡績,17330.0,1725900,29541
48,8801,三井不動産,1538.0,18916700,29373
49,8053,住友商事,6186.0,4708300,29099
50,6506,安川電機,6016.0,4916300,29010
51,7267,本田技研工業,1427.5,19686100,27886
52,7220,武蔵精密工業,5130.0,5106300,25670
53,6367,ダイキン工業,23070.0,1095300,25154
54,7182,ゆうちょ銀行,3096.0,7855800,24265
55,5713,住友金属鉱山,7735.0,3142400,24124
56,7741,ＨＯＹＡ,25650.0,936500,23969
57,8031,三井物産,4857.0,4948300,23891
58,6701,日本電気,4000.0,5710100,22984
59,8802,三菱地所,4130.0,5477800,22752
60,6301,小松製作所,6405.0,3533500,22569
61,6273,ＳＭＣ,61920.0,362200,22046
62,7911,ＴＯＰＰＡＮホールディングス,4588.0,4849100,21648
63,6963,ローム,4714.0,4605000,21432
64,7751,キヤノン,4275.0,5029200,21379
65,9501,東京電力ホールディングス,494.8,42385200,21034
66,8591,オリックス,6050.0,3440000,20767
67,8750,第一ライフグループ,1730.5,11898400,20563
68,6902,デンソー,1834.5,11073000,20212
69,1605,ＩＮＰＥＸ,3607.0,5556700,19991
70,6702,富士通,3367.0,5851200,19729
71,9433,ＫＤＤＩ,2757.5,7098400,19610
72,3382,セブン＆アイ・ホールディングス,1942.0,10081700,19429
73,9020,東日本旅客鉄道,3460.0,5537400,19130
74,8630,ＳＯＭＰＯホールディングス,6174.0,3041900,18783
75,8002,丸紅,4812.0,3907200,18712
76,8267,イオン,1373.0,13413900,18505
77,5108,ブリヂストン,3360.0,5518000,18455
78,6787,メイコー,29180.0,614900,18320
79,4503,アステラス製薬,2107.0,8535200,17780
80,9101,日本郵船,5660.0,3087500,17382
81,6526,ソシオネクスト,2294.0,7559700,17016
82,7453,良品計画,3720.0,4486000,16713
83,9434,ソフトバンク,215.0,77635100,16702
84,6479,ミネベアミツミ,4319.0,3900000,16656
85,6594,ニデック,2548.0,6469000,16539
86,4901,富士フイルムホールディングス,3485.0,4663800,16281
87,6178,日本郵政,2209.5,7369600,16276
88,5401,日本製鉄,535.0,30230800,16159
89,5838,楽天銀行,5104.0,3158800,16133
90,4519,中外製薬,7428.0,2164800,16012
91,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,4552.0,3444800,15684
92,4392,ＦＩＧ,1421.0,9416900,15375
93,4568,第一三共,2495.0,6121800,15268
94,6645,オムロン,5578.0,2726700,15097
95,5344,ＭＡＲＵＷＡ,66300.0,228200,14880
96,8830,住友不動産,3468.0,4155000,14485
97,7269,スズキ,1786.5,7785200,13864
98,9104,商船三井,5712.0,2397100,13738
99,7201,日産自動車,328.8,42434900,13735
100,6361,荏原製作所,5243.0,2568200,13390
