順位,コード,銘柄名,現在値,出来高,売買代金(百万円)
1,3905,データセクション,1657.0,12188300,21119
2,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,13180.0,917600,12113
3,186A,アストロスケールホールディングス,1226.0,5954100,7354
4,6613,ＱＤレーザ,1988.0,3006700,6041
5,485A,パワーエックス,1605.0,3124000,5083
6,4564,オンコセラピー・サイエンス,20.0,226637600,4754
7,581A,ＧＯ,3395.0,1337600,4518
8,2160,ジーエヌアイグループ,2803.0,1395800,3952
9,4588,オンコリスバイオファーマ,3420.0,989600,3385
10,141A,トライアルホールディングス,3790.0,789500,2992
11,7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3265.0,857200,2733
12,6522,アスタリスク,2058.0,1325000,2705
13,464A,ＱＰＳホールディングス,1780.0,1437600,2562
14,4597,ソレイジア・ファーマ,33.0,71822300,2340
15,4478,フリー,3465.0,610400,2145
16,290A,Ｓｙｎｓｐｅｃｔｉｖｅ,1381.0,1235600,1721
17,319A,技術承継機構,18160.0,94800,1641
18,247A,Ａｉロボティクス,910.0,1567400,1443
19,5253,カバー,1495.0,945000,1434
20,6521,オキサイド,3165.0,403500,1326
21,593A,ティアフォー,883.0,1451700,1296
22,4259,エクサウィザーズ,774.0,1458200,1126
23,4419,Ｆｉｎａｔｅｘｔホールディングス,1324.0,809000,1059
24,215A,タイミー,1549.0,664600,1030
25,150A,ＪＳＨ,724.0,1354100,1009
26,9166,ＧＥＮＤＡ,734.0,1337900,986
27,325A,ＴＥＮＴＩＡＬ,1786.0,505200,896
28,4424,Ａｍａｚｉａ,360.0,2199000,887
29,7806,ＭＴＧ,7900.0,108900,856
30,584A,ＬｉＮＫＸ,2709.0,290800,807
31,4592,サンバイオ,984.0,803200,793
32,219A,Ｈｅａｒｔｓｅｅｄ,2010.0,367000,743
33,446A,ノースサンド,1937.0,386300,740
34,6232,ＡＣＳＬ,1656.0,424500,704
35,3664,ＷＩＺＥ,22.0,31765700,699
36,6085,アーキテクツ・スタジオ・ジャパン,86.0,7361100,680
37,402A,アクセルスペースホールディングス,505.0,1275300,652
38,4894,クオリプス,4910.0,130400,645
39,7047,ポート,2204.0,282000,619
40,4418,ＪＤＳＣ,1029.0,615000,618
41,7777,スリー・ディー・マトリックス,357.0,1656700,601
42,5243,ｎｏｔｅ,2490.0,237400,595
43,4475,ＨＥＮＮＧＥ,1406.0,403800,579
44,7318,セレンディップ・ホールディングス,1410.0,364100,530
45,7409,ＡｅｒｏＥｄｇｅ,1350.0,391800,523
46,335A,ミライロ,408.0,1291600,518
47,4425,Ｋｕｄａｎ,1505.0,332900,506
48,5246,ＥＬＥＭＥＮＴＳ,820.0,569700,477
49,4889,レナサイエンス,1325.0,346300,452
50,9467,アルファポリス,1254.0,355000,441
51,3692,ＦＦＲＩセキュリティ,4630.0,94400,437
52,7803,ブシロード,402.0,1069600,433
53,421A,ムービン・ストラテジック・キャリア,3825.0,106200,411
54,2334,イオレ,530.0,771500,410
55,4165,プレイド,705.0,552300,393
56,5537,ＡｌｂａＬｉｎｋ,3080.0,124600,380
57,603A,アイ・グリッド・ソリューションズ,760.0,492800,379
58,2986,ＬＡホールディングス,2763.0,136500,377
59,4593,ヘリオス,259.0,1433700,375
60,4169,ＥＮＥＣＨＡＮＧＥ,305.0,1205300,373
61,3929,ソーシャルワイヤー,260.0,1384200,362
62,5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,754.0,474100,357
63,9348,ｉｓｐａｃｅ,427.0,779800,334
64,9211,エフ・コード,1386.0,233600,327
65,135A,ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,4185.0,75900,316
66,6597,ＨＰＣシステムズ,3335.0,95100,314
67,3989,シェアリングテクノロジー,1490.0,201500,300
68,523A,セイワホールディングス,1816.0,162200,299
69,4431,スマレジ,3230.0,91400,296
70,7794,イーディーピー,934.0,307900,289
71,5834,ＳＢＩリーシングサービス,2670.0,98200,264
72,4563,アンジェス,42.0,6034300,263
73,456A,ＨＵＭＡＮ　ＭＡＤＥ,1358.0,184200,249
74,7779,ＣＹＢＥＲＤＹＮＥ,235.0,1059600,249
75,5574,ＡＢＥＪＡ,2817.0,86900,246
76,3976,シャノン,714.0,356300,243
77,4375,セーフィー,617.0,373800,235
78,218A,Ｌｉｂｅｒａｗａｒｅ,1071.0,205700,225
79,4575,キャンバス,762.0,280700,219
80,558A,ＳＱＵＥＥＺＥ,5510.0,38900,212
81,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,1487.0,137300,203
82,3558,ジェイドグループ,1736.0,116500,203
83,598A,チャットプラス,1323.0,146200,196
84,438A,インフキュリオン,991.0,196000,195
85,3300,アンビション　ＤＸ　ホールディングス,1934.0,99800,193
86,5842,インテグラル,3055.0,62700,189
87,4258,網屋,4265.0,43600,188
88,4477,ＢＡＳＥ,299.0,600000,181
89,4377,ワンキャリア,2383.0,74200,178
90,7089,フォースタートアップス,1570.0,111600,178
91,2158,ＦＲＯＮＴＥＯ,622.0,267700,169
92,4599,ステムリム,343.0,492700,169
93,4381,ビープラッツ,344.0,477700,168
94,4493,サイバーセキュリティクラウド,1879.0,86500,162
95,350A,デジタルグリッド,749.0,213400,161
96,299A,クラシル,1158.0,139300,160
97,5892,ｙｕｔｏｒｉ,2395.0,64000,157
98,4417,グローバルセキュリティエキスパート,4380.0,34400,153
99,4393,バンク・オブ・イノベーション,5190.0,28900,150
100,3479,ＴＫＰ,1851.0,79300,145
